capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes
CAP-CAD48928C8E4,Telegram Routing V2,API capability discovered at POST /test,backend/app/api/admin/telegram_routing_v2.py,DISCOVERY_REQUIRED,POST /test,JSON|POSTGRES,CALCULATED_REAL,ADMIN,PASSWORD_RESET,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/admin/telegram_routing_v2.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-053-p0-batch-15-evidence-closure/PR-053-P0-BATCH-15-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:05:11Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-A194414E26E2;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr053_batch=B15_SERVICE_ONLY;pr053_machine_evidence=CLOSED;pr053_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr053_human_confirmation=REQUIRED;pr053_ui_complete=false
CAP-A6810593B898,Trial Register Compat,Business or platform capability discovered from trial_register_compat in backend/app/api/compat/user_operational_compat.py,backend/app/api/compat/user_operational_compat.py::trial_register_compat,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test|GET /api/ndsp/compat/health|POST /api/trial/register|POST /api/v1/trial/register|POST /api/trial/request|POST /api/auth/register-trial|POST /api/auth/activate|GET /api/auth/activate|GET /api/v6/payments/nowpayments/subscription/status|GET /api/payments/nowpayments/subscription/status|POST /api/v6/payments/nowpayments/subscription/create|POST /api/payments/nowpayments/subscription/create|GET /api/user/alert-preferences|POST /api/user/alert-preferences|POST /api/telegram/link/start|POST /api/telegram/link/verify|POST /api/alerts/email/test,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-052-p0-batch-14-evidence-closure/PR-052-P0-BATCH-14-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:01:31Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=6;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-70F625B28F63;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr052_batch=B14_SERVICE_ONLY;pr052_machine_evidence=CLOSED;pr052_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr052_human_confirmation=REQUIRED;pr052_ui_complete=false
CAP-9866D4AE9D59,Update User Status,Business or platform capability discovered from updateUserStatus in backend/ndsp_admin_ui_proxy.cjs,backend/ndsp_admin_ui_proxy.cjs::updateUserStatus,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T23:17:31Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=10;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-170A28FFB0E7;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr028_quick_win=PARTIAL_REMEDIATION;pr028_remaining=UI;pr028_human_confirmation=REQUIRED;pr028_ui_complete=false;pr029_remaining_quick_win=CLOSED_MACHINE_VERIFIED;pr029_evidence=ui:frontend/user-portal-vite/src/features/remaining-quick-wins;pr029_human_confirmation=REQUIRED;pr029_ui_complete=false
CAP-ECBB8B6ED8D2,Update User Status,Business or platform capability discovered from updateUserStatus in backend/auth_api/ndsp_admin_ui_proxy.cjs,backend/auth_api/ndsp_admin_ui_proxy.cjs::updateUserStatus,ndsp-admin-ui-proxy.service,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_admin_ui_proxy.cjs,DISCOVERY_REQUIRED,2026-07-31T22:08:07Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=10;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-170A28FFB0E7;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false
CAP-3F9549B2B851,User Operational Compat,API capability discovered at POST /api/trial/request,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/trial/request,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,TRIAL_AND_BILLING,TrialCountdown|PlanComparison|UsageMeter|BillingStatus,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-053-p0-batch-15-evidence-closure/PR-053-P0-BATCH-15-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:05:11Z,"origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-AB4D236F021BB367;pr020_feature=Trial, plans, and billing;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr053_batch=B15_SERVICE_ONLY;pr053_machine_evidence=CLOSED;pr053_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr053_human_confirmation=REQUIRED;pr053_ui_complete=false"
CAP-425426D4A96B,User Operational Compat,API capability discovered at GET /api/auth/activate,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /api/auth/activate,JSON|POSTGRES,CALCULATED_REAL,PUBLIC|AUTHENTICATED_USER,AUTHENTICATION,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-053-p0-batch-15-evidence-closure/PR-053-P0-BATCH-15-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:05:11Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-32A1E3F9E77CD9AB;pr020_feature=Authentication and account access;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr053_batch=B15_SERVICE_ONLY;pr053_machine_evidence=CLOSED;pr053_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr053_human_confirmation=REQUIRED;pr053_ui_complete=false
CAP-48F24BF885D7,User Operational Compat,API capability discovered at POST /api/telegram/link/start,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/telegram/link/start,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,ALERTS_AND_CHANNELS,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-053-p0-batch-15-evidence-closure/PR-053-P0-BATCH-15-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:05:11Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-418471406315AE70;pr020_feature=Alerts and delivery channels;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr053_batch=B15_SERVICE_ONLY;pr053_machine_evidence=CLOSED;pr053_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr053_human_confirmation=REQUIRED;pr053_ui_complete=false
CAP-5649C9641068,User Operational Compat,API capability discovered at POST /api/v6/payments/nowpayments/subscription/create,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/v6/payments/nowpayments/subscription/create,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-052-p0-batch-14-evidence-closure/PR-052-P0-BATCH-14-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:01:31Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-329C5FE62399;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr052_batch=B14_SERVICE_ONLY;pr052_machine_evidence=CLOSED;pr052_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr052_human_confirmation=REQUIRED;pr052_ui_complete=false
CAP-5F34508D1D07,User Operational Compat,API capability discovered at POST /api/v1/trial/register,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/v1/trial/register,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,TRIAL_AND_BILLING,TrialCountdown|PlanComparison|UsageMeter|BillingStatus,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,"origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-955B64BDFA938A5B;pr020_feature=Trial, plans, and billing;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false"
CAP-628E213D3D54,User Operational Compat,API capability discovered at POST /api/payments/nowpayments/subscription/create,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/payments/nowpayments/subscription/create,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-052-p0-batch-14-evidence-closure/PR-052-P0-BATCH-14-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:01:31Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_semantic_duplicate_of=CAP-033B90B3A316;candidate_retained=true;human_confirmation=REQUIRED;ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST|UI;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr052_batch=B14_SERVICE_ONLY;pr052_machine_evidence=CLOSED;pr052_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr052_human_confirmation=REQUIRED;pr052_ui_complete=false
CAP-945D34B96341,User Operational Compat,API capability discovered at POST /api/auth/register-trial,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/auth/register-trial,JSON|POSTGRES,CALCULATED_REAL,PUBLIC|AUTHENTICATED_USER,AUTHENTICATION,AuthForm|TwoFactorStep|SessionStatus|RecoveryFlow,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-9770B51137F30B8E;pr020_feature=Authentication and account access;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false
CAP-9EAA6B9BF2BC,User Operational Compat,API capability discovered at GET /api/payments/nowpayments/subscription/status,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /api/payments/nowpayments/subscription/status,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,TRIAL_AND_BILLING,TrialCountdown|PlanComparison|UsageMeter|BillingStatus,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,"origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-5E9DA9DE4B7D094A;pr020_feature=Trial, plans, and billing;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false"
CAP-BC09A0EB4549,User Operational Compat,API capability discovered at POST /api/alerts/email/test,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/alerts/email/test,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,ALERTS_AND_CHANNELS,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-192665335C34E13D;pr020_feature=Alerts and delivery channels;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false
CAP-C26418100904,User Operational Compat,API capability discovered at GET /api/ndsp/compat/health,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,GET /api/ndsp/compat/health,JSON|POSTGRES,CALCULATED_REAL,ADMIN,PLATFORM_OPERATIONS,ServiceHealthGrid|RuntimeStatus|GatewayMonitor|BackupPanel,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-52E920E2015C88E7;pr020_feature=Platform operations and service health;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false
CAP-D559FE326861,User Operational Compat,API capability discovered at POST /api/user/alert-preferences,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/user/alert-preferences,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,ALERTS_AND_CHANNELS,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-7760D3ACF83E0B50;pr020_feature=Alerts and delivery channels;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false
CAP-E50EE9CF3FD6,User Operational Compat,API capability discovered at POST /api/telegram/link/verify,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/telegram/link/verify,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,ALERTS_AND_CHANNELS,AlertCenter|ChannelSettings|RoutingStatus|TestDelivery,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-B8252076D7DF7FF9;pr020_feature=Alerts and delivery channels;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false
CAP-EDF3F96EC14B,User Operational Compat,API capability discovered at POST /api/trial/register,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/trial/register,JSON|POSTGRES,CALCULATED_REAL,USER|ADMIN,TRIAL_AND_BILLING,TrialCountdown|PlanComparison|UsageMeter|BillingStatus,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py|docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json|docs/99-governance/pr-054-p0-batch-16-evidence-closure/PR-054-P0-BATCH-16-EVIDENCE-CLOSURE.md,DISCOVERY_REQUIRED,2026-08-01T10:11:30Z,"origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0;quality_filtered=true;human_validation=PENDING;full_power_preservation=REQUIRED;pr020_cluster=CLUSTER-12CE9BAE31EA4CB2;pr020_feature=Trial, plans, and billing;pr020_verification=PARTIALLY_VERIFIED;human_confirmation=REQUIRED;ui_complete=false;pr021_runtime_service_unverified=AMBIGUOUS_EVIDENCE;pr021_owner_unassigned=UNRESOLVED;pr021_human_confirmation=REQUIRED;pr021_ui_complete=false;pr026_runtime=PENDING;pr026_missing=SOURCE|SERVICE|ENDPOINT|TEST;pr026_human_confirmation=REQUIRED;pr026_ui_complete=false;pr054_batch=B16_SERVICE_ONLY;pr054_machine_evidence=CLOSED;pr054_evidence_paths=docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json;pr054_human_confirmation=REQUIRED;pr054_ui_complete=false"
