ID	RouteType	Method	PathGuess	SourcePath	SourceLine	SHA256	Snippet	Classification	Notes
RTE-000541	SOURCE_ROUTE_CANDIDATE	GET	/api/payments/status	backend/ndsp_api_compat_gateway.cjs	219	915359e511f0872dbdc949aab4bfc90ff4e7f44832082c8b3e2fc008d5b4b4a3	app.get('/api/payments/status', authRequired, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000542	SOURCE_ROUTE_CANDIDATE	GET	long	backend/ndsp_latest_16_layers_logic_functions.py	567	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"am_overall, am_overall_net = _ndsp_direction_from_long_short(am.get(""long""), am.get(""short"")) if am.get(""has_current_totals"") else ("	INFERRED_FROM_SOURCE	Manual verification required
RTE-000543	SOURCE_ROUTE_CANDIDATE	GET	long	backend/ndsp_latest_16_layers_logic_functions.py	572	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"lf_overall, lf_overall_net = _ndsp_direction_from_long_short(lf.get(""long""), lf.get(""short"")) if lf.get(""has_current_totals"") else ("	INFERRED_FROM_SOURCE	Manual verification required
RTE-000544	SOURCE_ROUTE_CANDIDATE	GET	change_long	backend/ndsp_latest_16_layers_logic_functions.py	578	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"am_weekly, am_weekly_delta = _ndsp_weekly_direction_from_changes(am.get(""change_long""), am.get(""change_short"")) if am.get(""has_weekly_changes"") else (""NEUTRAL"", None)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000545	SOURCE_ROUTE_CANDIDATE	GET	change_long	backend/ndsp_latest_16_layers_logic_functions.py	579	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"lf_weekly, lf_weekly_delta = _ndsp_weekly_direction_from_changes(lf.get(""change_long""), lf.get(""change_short"")) if lf.get(""has_weekly_changes"") else (""NEUTRAL"", None)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000546	SOURCE_ROUTE_CANDIDATE	GET	long	backend/ndsp_latest_16_layers_logic_functions.py	598	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""asset_managers_long"": am.get(""long""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000547	SOURCE_ROUTE_CANDIDATE	GET	short	backend/ndsp_latest_16_layers_logic_functions.py	599	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""asset_managers_short"": am.get(""short""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000548	SOURCE_ROUTE_CANDIDATE	GET	change_long	backend/ndsp_latest_16_layers_logic_functions.py	600	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""asset_managers_change_long"": am.get(""change_long""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000549	SOURCE_ROUTE_CANDIDATE	GET	change_short	backend/ndsp_latest_16_layers_logic_functions.py	601	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""asset_managers_change_short"": am.get(""change_short""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000550	SOURCE_ROUTE_CANDIDATE	GET	long	backend/ndsp_latest_16_layers_logic_functions.py	603	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""leveraged_funds_long"": lf.get(""long""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000551	SOURCE_ROUTE_CANDIDATE	GET	short	backend/ndsp_latest_16_layers_logic_functions.py	604	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""leveraged_funds_short"": lf.get(""short""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000552	SOURCE_ROUTE_CANDIDATE	GET	change_long	backend/ndsp_latest_16_layers_logic_functions.py	605	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""leveraged_funds_change_long"": lf.get(""change_long""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000553	SOURCE_ROUTE_CANDIDATE	GET	change_short	backend/ndsp_latest_16_layers_logic_functions.py	606	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""leveraged_funds_change_short"": lf.get(""change_short""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000554	SOURCE_ROUTE_CANDIDATE	GET	has_current_totals	backend/ndsp_latest_16_layers_logic_functions.py	641	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""has_current_totals"": bool(am.get(""has_current_totals"")),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000555	SOURCE_ROUTE_CANDIDATE	GET	has_weekly_changes	backend/ndsp_latest_16_layers_logic_functions.py	642	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"""has_weekly_changes"": bool(am.get(""has_weekly_changes"")),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000556	SOURCE_ROUTE_CANDIDATE	GET	timeframe	backend/ndsp_latest_16_layers_logic_functions.py	1078	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"group = [x for x in results if x.get(""timeframe"") == tf]"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000557	SOURCE_ROUTE_CANDIDATE	GET	indicator	backend/ndsp_latest_16_layers_logic_functions.py	1080	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"primary = next((x for x in group if x.get(""indicator"") == ind), None)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000558	SOURCE_ROUTE_CANDIDATE	GET	nmp_level	backend/ndsp_latest_16_layers_logic_functions.py	1086	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"primary_level = primary.get(""nmp_level"") if primary else None"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000559	SOURCE_ROUTE_CANDIDATE	GET	output	backend/ndsp_latest_16_layers_logic_functions.py	1571	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"out = result.get(""output"", {})"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000560	SOURCE_ROUTE_CANDIDATE	GET	allowed	backend/ndsp_latest_16_layers_logic_functions.py	1578	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""timing_allowed""] = out.get(""allowed"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000561	SOURCE_ROUTE_CANDIDATE	GET	tdl_state	backend/ndsp_latest_16_layers_logic_functions.py	1581	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""tdl_state""] = out.get(""tdl_state"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000562	SOURCE_ROUTE_CANDIDATE	GET	tdl_bias	backend/ndsp_latest_16_layers_logic_functions.py	1582	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""tdl_bias""] = out.get(""tdl_bias"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000563	SOURCE_ROUTE_CANDIDATE	GET	zone_state	backend/ndsp_latest_16_layers_logic_functions.py	1584	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""nmp_confirmed""] = out.get(""zone_state"") == ""INSIDE_REFERENCE_ZONE"""	INFERRED_FROM_SOURCE	Manual verification required
RTE-000564	SOURCE_ROUTE_CANDIDATE	GET	blocked	backend/ndsp_latest_16_layers_logic_functions.py	1586	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""black_blocked""] = out.get(""blocked"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000565	SOURCE_ROUTE_CANDIDATE	GET	execution_allowed	backend/ndsp_latest_16_layers_logic_functions.py	1588	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""risk_allowed""] = out.get(""execution_allowed"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000566	SOURCE_ROUTE_CANDIDATE	GET	final_decision_state	backend/ndsp_latest_16_layers_logic_functions.py	1590	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"context[""final_decision_state""] = out.get(""final_decision_state"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000567	SOURCE_ROUTE_CANDIDATE	GET	confidence	backend/ndsp_latest_16_layers_logic_functions.py	1597	750a5d8fdd650c34a041c958c55239cb93d8451a23793eeebcc79dba951ea2d3	"avg_conf = int(sum(int(x.get(""confidence"", 0)) for x in results) / len(results))"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000568	SOURCE_ROUTE_CANDIDATE	GET	category	backend/ndsp_live_market_adapter.cjs	301	bf022671b92ba0903d7c05063e44309c6d603beb6152d1b90acfd67f0d23b420	"const category = clean(url.searchParams.get(""category"")).toLowerCase();"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000569	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/ndsp_live_market_adapter.cjs	302	bf022671b92ba0903d7c05063e44309c6d603beb6152d1b90acfd67f0d23b420	"const symbol = clean(url.searchParams.get(""symbol"")).toUpperCase();"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000570	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/ndsp_live_market_adapter.cjs	351	bf022671b92ba0903d7c05063e44309c6d603beb6152d1b90acfd67f0d23b420	"const symbol = url.searchParams.get(""symbol"");"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000571	SOURCE_ROUTE_CANDIDATE	GET	plan_id	backend/ndsp_nowpayments.cjs	108	c86c22a98ab21e9c4befc6ba3cc35f3f4336432f573dbf398ee80ab259ba08ef	if (cols.has('plan_id') && ['int4', 'int8'].includes(cols.get('plan_id'))) return 'plan_id';	INFERRED_FROM_SOURCE	Manual verification required
RTE-000572	SOURCE_ROUTE_CANDIDATE	GET	/nowpayments/health	backend/ndsp_nowpayments.cjs	163	c86c22a98ab21e9c4befc6ba3cc35f3f4336432f573dbf398ee80ab259ba08ef	router.get('/nowpayments/health', (_req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000573	SOURCE_ROUTE_CANDIDATE	POST	/checkout/create	backend/ndsp_nowpayments.cjs	171	c86c22a98ab21e9c4befc6ba3cc35f3f4336432f573dbf398ee80ab259ba08ef	router.post('/checkout/create', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000574	SOURCE_ROUTE_CANDIDATE	GET	/webhooks/nowpayments	backend/ndsp_nowpayments.cjs	328	c86c22a98ab21e9c4befc6ba3cc35f3f4336432f573dbf398ee80ab259ba08ef	router.get('/webhooks/nowpayments', (_req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000575	SOURCE_ROUTE_CANDIDATE	POST	/webhooks/nowpayments	backend/ndsp_nowpayments.cjs	338	c86c22a98ab21e9c4befc6ba3cc35f3f4336432f573dbf398ee80ab259ba08ef	router.post('/webhooks/nowpayments', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000576	SOURCE_ROUTE_CANDIDATE	GET	scripts	backend/ndsp_one_device_one_account.sh	365	fc09890ff2e349def4a324536c45629fcd708f40c4f4c573ee58d0204d68174b	"scripts = pkg.get(""scripts"", {})"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000577	SOURCE_ROUTE_CANDIDATE	GET	main	backend/ndsp_one_device_one_account.sh	372	fc09890ff2e349def4a324536c45629fcd708f40c4f4c573ee58d0204d68174b	"if pkg.get(""main""):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000578	SOURCE_ROUTE_CANDIDATE	GET	type	backend/ndsp_one_device_one_account.sh	414	fc09890ff2e349def4a324536c45629fcd708f40c4f4c573ee58d0204d68174b	"pkg_type_module = pkg.get(""type"") == ""module"""	INFERRED_FROM_SOURCE	Manual verification required
RTE-000579	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/ndsp_scenario_levels_adapter.cjs	300	eb7f7a8dba756080c7ace4d5ec263976180ebdf54f98236df114b2dd389b2eb7	"const symbol = u.searchParams.get(""symbol"") || ""XAUUSD"";"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000580	SOURCE_ROUTE_CANDIDATE	GET	plan_id	backend/ndsp_trial_info.cjs	36	19ec66fd3067ebbd440a4dd90ac1d9bf8334f840df3389c7ca4093fe9c6e0dbb	if (cols.has('plan_id') && ['int4', 'int8'].includes(cols.get('plan_id'))) return 'plan_id';	INFERRED_FROM_SOURCE	Manual verification required
RTE-000581	SOURCE_ROUTE_CANDIDATE	GET	/trial/info	backend/ndsp_trial_info.cjs	43	19ec66fd3067ebbd440a4dd90ac1d9bf8334f840df3389c7ca4093fe9c6e0dbb	router.get('/trial/info', async (_req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000582	SOURCE_ROUTE_CANDIDATE	GET	invite	backend/ndsp_trial_register_gateway.cjs	150	30fca53eedd7fc4946a5e756630c5c1def5e492502e1dea333c850ba3c090cc0	u.searchParams.get('invite') ||	INFERRED_FROM_SOURCE	Manual verification required
RTE-000583	SOURCE_ROUTE_CANDIDATE	GET	code	backend/ndsp_trial_register_gateway.cjs	151	30fca53eedd7fc4946a5e756630c5c1def5e492502e1dea333c850ba3c090cc0	u.searchParams.get('code') ||	INFERRED_FROM_SOURCE	Manual verification required
RTE-000584	SOURCE_ROUTE_CANDIDATE	GET	token	backend/ndsp_trial_register_gateway.cjs	152	30fca53eedd7fc4946a5e756630c5c1def5e492502e1dea333c850ba3c090cc0	u.searchParams.get('token') ||	INFERRED_FROM_SOURCE	Manual verification required
RTE-000585	SOURCE_ROUTE_CANDIDATE	GET	token	backend/ndsp_trial_register_gateway.cjs	531	30fca53eedd7fc4946a5e756630c5c1def5e492502e1dea333c850ba3c090cc0	const token = REDACTED'token') || '');	INFERRED_FROM_SOURCE	Manual verification required
RTE-000586	SOURCE_ROUTE_CANDIDATE	GET	group	backend/ndsp_user_dashboard_gateway.cjs	416	00df7b0f1a1ce584e6bc38e47a6bc91547c4db63824decad9327862acbf2515e	const group = String(u.searchParams.get('group') || 'all').toLowerCase();	INFERRED_FROM_SOURCE	Manual verification required
RTE-000587	SOURCE_ROUTE_CANDIDATE	GET	/api/user-dashboard/saas-policy	backend/ndsp_user_dashboard_gateway.cjs	462	00df7b0f1a1ce584e6bc38e47a6bc91547c4db63824decad9327862acbf2515e	app.get('/api/user-dashboard/saas-policy', (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000588	SOURCE_ROUTE_CANDIDATE	GET	/api/auth/login/health	backend/ndsp_user_login_gateway.cjs	229	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.get('/api/auth/login/health', (_req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000589	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/login	backend/ndsp_user_login_gateway.cjs	238	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/login', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000590	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/login/verify	backend/ndsp_user_login_gateway.cjs	321	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/login/verify', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000591	SOURCE_ROUTE_CANDIDATE	GET	/api/auth/session	backend/ndsp_user_login_gateway.cjs	397	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.get('/api/auth/session', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000592	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/logout	backend/ndsp_user_login_gateway.cjs	403	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/logout', (_req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000593	SOURCE_ROUTE_CANDIDATE	GET	/api/auth/2fa/status	backend/ndsp_user_login_gateway.cjs	407	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.get('/api/auth/2fa/status', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000594	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup	backend/ndsp_user_login_gateway.cjs	434	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000595	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/confirm	backend/ndsp_user_login_gateway.cjs	468	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/confirm', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000596	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/disable	backend/ndsp_user_login_gateway.cjs	490	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/disable', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000597	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/status	backend/ndsp_user_login_gateway.cjs	572	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/status', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000598	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/start	backend/ndsp_user_login_gateway.cjs	600	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup/start', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000599	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/confirm	backend/ndsp_user_login_gateway.cjs	636	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup/confirm', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000600	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/skip	backend/ndsp_user_login_gateway.cjs	674	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup/skip', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000601	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/confirm-final	backend/ndsp_user_login_gateway.cjs	701	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup/confirm-final', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000602	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/confirm-speakeasy	backend/ndsp_user_login_gateway.cjs	807	dc3536431799897b7a55b4d8a9625a413ced12b218cb1efa654c753783321254	app.post('/api/auth/2fa/setup/confirm-speakeasy', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000603	SOURCE_ROUTE_CANDIDATE	GET	/health	backend/password_reset_gateway/server.js	63	b07b902935bca5057d7d64f5afd1bab510721b0e404bb9e75eacaf3c9b7fe4b3	app.get('/health', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000604	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/forgot-password	backend/password_reset_gateway/server.js	72	b07b902935bca5057d7d64f5afd1bab510721b0e404bb9e75eacaf3c9b7fe4b3	app.post('/api/auth/forgot-password', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000605	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/reset-password	backend/password_reset_gateway/server.js	115	b07b902935bca5057d7d64f5afd1bab510721b0e404bb9e75eacaf3c9b7fe4b3	app.post('/api/auth/reset-password', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000606	SOURCE_ROUTE_CANDIDATE	GET	/health	backend/server.js	166	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/health', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000607	SOURCE_ROUTE_CANDIDATE	POST	/auth/register	backend/server.js	176	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/auth/register', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000608	SOURCE_ROUTE_CANDIDATE	POST	/auth/login	backend/server.js	216	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/auth/login', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000609	SOURCE_ROUTE_CANDIDATE	GET	/me	backend/server.js	256	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/me', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000610	SOURCE_ROUTE_CANDIDATE	POST	/feedback	backend/server.js	267	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/feedback', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000611	SOURCE_ROUTE_CANDIDATE	POST	/upgrade-request	backend/server.js	298	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/upgrade-request', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000612	SOURCE_ROUTE_CANDIDATE	GET	/upgrade-requests/me	backend/server.js	337	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/upgrade-requests/me', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000613	SOURCE_ROUTE_CANDIDATE	GET	/admin/upgrade-requests	backend/server.js	350	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/upgrade-requests', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000614	SOURCE_ROUTE_CANDIDATE	POST	/admin/upgrade-requests/:id/review	backend/server.js	364	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/admin/upgrade-requests/:id/review', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000615	SOURCE_ROUTE_CANDIDATE	GET	/trial/status	backend/server.js	410	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/trial/status', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000616	SOURCE_ROUTE_CANDIDATE	GET	/admin/feedback	backend/server.js	452	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/feedback', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000617	SOURCE_ROUTE_CANDIDATE	POST	/admin/feedback/:id/review	backend/server.js	467	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/admin/feedback/:id/review', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000618	SOURCE_ROUTE_CANDIDATE	GET	/notifications	backend/server.js	524	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/notifications', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000619	SOURCE_ROUTE_CANDIDATE	POST	/notifications/:id/read	backend/server.js	537	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/notifications/:id/read', auth, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000620	SOURCE_ROUTE_CANDIDATE	GET	/admin/notifications	backend/server.js	548	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/notifications', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000621	SOURCE_ROUTE_CANDIDATE	POST	/admin/notifications/send	backend/server.js	561	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/admin/notifications/send', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000622	SOURCE_ROUTE_CANDIDATE	GET	/plans	backend/server.js	585	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/plans', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000623	SOURCE_ROUTE_CANDIDATE	GET	/admin/plans	backend/server.js	613	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/plans', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000624	SOURCE_ROUTE_CANDIDATE	PUT	/admin/plans/:id	backend/server.js	626	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.put('/admin/plans/:id', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000625	SOURCE_ROUTE_CANDIDATE	POST	/admin/plans/:id/features	backend/server.js	647	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/admin/plans/:id/features', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000626	SOURCE_ROUTE_CANDIDATE	DELETE	/admin/plan-features/:id	backend/server.js	663	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.delete('/admin/plan-features/:id', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000627	SOURCE_ROUTE_CANDIDATE	PUT	/admin/plans/:id/layers/:layerKey	backend/server.js	668	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.put('/admin/plans/:id/layers/:layerKey', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000628	SOURCE_ROUTE_CANDIDATE	GET	/admin/stats	backend/server.js	684	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/stats', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000629	SOURCE_ROUTE_CANDIDATE	PUT	/admin/users/:id	backend/server.js	700	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.put('/admin/users/:id', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000630	SOURCE_ROUTE_CANDIDATE	DELETE	/admin/users/:id	backend/server.js	726	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.delete('/admin/users/:id', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000631	SOURCE_ROUTE_CANDIDATE	GET	/admin/users	backend/server.js	754	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.get('/admin/users', auth, adminOnly, async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
RTE-000632	SOURCE_ROUTE_CANDIDATE	POST	/api/auth/2fa/setup/start	backend/server.js	816	104c25b6180700f4ced37c402a8aec3ee1ac219122aa4f0375a4f17948c47477	app.post('/api/auth/2fa/setup/start', async (req, res) => {	INFERRED_FROM_SOURCE	Manual verification required
