batch_id,execution_order,batch_position,capability_id,capability_name,p0_signature,service_gap,endpoint_gap,real_data_gap,remaining_gaps,passed_dimension_count,existing_coverage_state,data_state,remediation_action,closure_condition,human_confirmation_required
B03_SERVICE_ENDPOINT_REAL_DATA,3,13,CAP-B9DDB970C292,Resolve Cot Asset Mapping,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,14,CAP-BFA23B0D6145,Test Nmp Uses Open At Indicator Extreme,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,15,CAP-C30ED71E7598,Test Cot No Execution,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,16,CAP-C807F0E54F0D,Expected Cot Cycle,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,17,CAP-C92342987A74,Backtest Engine,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,18,CAP-CBBAC7D35B02,L9 Horizon Structure,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,19,CAP-CDAA43AE2E9B,Cot Asset Class,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,20,CAP-CDE607434C8D,Cot Direction,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,21,CAP-D2456D13432E,Test Cot Gate,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,22,CAP-D25A181573FA,Current Authority Key,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,23,CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,24,CAP-D720DF9D097F,Test Clamps Score To 100,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B03_SERVICE_ENDPOINT_REAL_DATA,3,25,CAP-DB9A1015BFEC,Test Clamps Score To Zero,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,1,CAP-DC15995EDA27,Get Market Positioning,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,2,CAP-DF40660C63CA,L13 Nawaf Golden Signal,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,3,CAP-E8CD1B8A7BD1,Test Missing Report After Due Is Blocked,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,4,CAP-E95E0383A2D2,L10 Liquidity Structure Confirmation,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,5,CAP-EBA92C8CC7A3,Cot Category Position,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,6,CAP-F055FF631E76,Black Layer Quality Effect From State,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,7,CAP-F2E85E1A728A,Calculate Total Quality,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,8,CAP-F8B1EB888DF2,L11 Usd Macro Filter,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,9,CAP-FB4432B956FA,Decision Trace Attributes,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,SOURCE_IDENTIFIED,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,10,CAP-FC41FDD8C092,Create Trial Guard,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION|UI,2,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,11,CAP-0C985C4FB835,Candidate Score,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,12,CAP-11F0D3942A02,Market Record,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,13,CAP-12E31072A87A,Decision Page,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,14,CAP-1F54C2BF216C,Market For Symbol,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,15,CAP-24225EF8944D,Embedded Decision Layer Summary V134,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,16,CAP-393D853966BA,Candidate Score,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,17,CAP-42E4316C88FD,Markets Page,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,18,CAP-587C4D012ECD,Completed Decisions Panel V37,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,19,CAP-72FDDE4CBD63,Fetch Decision Bundle,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,20,CAP-74B246794B32,Decision Summary Cards Legacy V125,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,21,CAP-7790D40220E7,Scenario Service,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,22,CAP-79FF6CD17DD6,Risk Page,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,23,CAP-83469D7ECA81,Layer Score Candidate V127,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,24,CAP-88BCB79F77AB,Ndsp Market Suite Nav,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B04_SERVICE_ENDPOINT_REAL_DATA,4,25,CAP-92F6B796DD2F,Score Form,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,1,CAP-935E1E26D22F,Dqsrisk State,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,2,CAP-984BE24F14FF,Decision Summary Cards,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,3,CAP-9E4283D45312,Mode Label,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,4,CAP-A2F7A87C9336,Layer Score V125,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,5,CAP-B89CF4208B10,Grade From Score,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,6,CAP-C1DB36617501,Decision Explanation Contract V129,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,7,CAP-C8A9379D6290,Extract Decision,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,MOCK_ONLY,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,8,CAP-E0A94B5D377B,Decision Card V37,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,9,CAP-E7F5980E3D93,Market Service,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B05_SERVICE_ENDPOINT_REAL_DATA,5,10,CAP-FF04A3FFA67C,Decision From Entry,SERVICE_ENDPOINT_REAL_DATA,true,true,true,SERVICE|ENDPOINT|REAL_DATA|CALCULATION,3,UI_PARTIAL,UNKNOWN,"Map the runtime service, expose or confirm the read-only endpoint, connect an explicit real data source, then capture runtime proof.",service_mapped=true;endpoint_verified=true;real_data_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,1,CAP-08E20E709D83,Path Needs Governance,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,2,CAP-0AB187B5D320,Evaluate L16 Scenario Alerts,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,3,CAP-0FC1797C1FB1,Load Governance,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,4,CAP-151D33E801FF,Govern Decision Output,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,5,CAP-1818863D4B3D,Validate Market Response,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,6,CAP-19318F0DAA6E,Layer Orchestrator,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,7,CAP-1B6E6543D240,Test Cot V61 Storage,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,8,CAP-1D1AD9752E92,Evaluate L14 Risk Governance,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,9,CAP-1F6C6744CA7A,Alert Text,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,10,CAP-2038C387452F,Write Report,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,11,CAP-20A8CAD9D6A1,Execution Webhook Bridge,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,12,CAP-2550A9AE98FE,Render Trials,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,13,CAP-2CCF288AB3A6,Test Snapshot Evaluates Through Existing Cot Engine,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,14,CAP-344E17716BB9,Evaluate L15 Final Decision,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,15,CAP-40B67109053A,User Key,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,16,CAP-429E344E9B10,Install Ndsp Decision Governance,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,17,CAP-46527B2F0652,Test Ndsp Fix Direct Trade Execution Key Tdl V2,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,18,CAP-4C410FBB8A1A,Ndsp Asset Market Universe,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B06_SERVICE_ENDPOINT,6,19,CAP-50C15563709E,Test Gateway Has No Decision Logic,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
